# time_s, blanket_inventory_kg, TES_inventory_kg, ISS_inventory_kg,storage_inventory_kg,FW_inventory_kg,div_inventory_kg 
8.132095136143630370e+05,3.395016491111400078e-03,6.374173500008430138e-02,2.678173692442409881e-01,1.030345198641690052e+00,1.597114907253599947e-05,1.560606096307509913e-05
8.280869470835929969e+05,3.157888649357560099e-03,6.373436144237759615e-02,2.679638160832090166e-01,1.041086083516900018e+00,1.505426302907909980e-05,1.468916152645219986e-05
8.430884956593420357e+05,3.345662262658209967e-03,6.372662114475259598e-02,2.677001102317160264e-01,1.032847134728420047e+00,1.601777901269910105e-05,1.565266942151859932e-05
8.582095136143630370e+05,3.395026286087119913e-03,6.374524669089079443e-02,2.678173692472179956e-01,1.031812774193529902e+00,1.597185514298480162e-05,1.560674646836520123e-05
8.730869470835929969e+05,3.157896970966230041e-03,6.373734490231609817e-02,2.679638160857349960e-01,1.042554151895920045e+00,1.505486289194039950e-05,1.468974391757969929e-05
8.880884956593429670e+05,3.345669322917209799e-03,6.372915238597019749e-02,2.677001102338489869e-01,1.034315619253719953e+00,1.601828795119150106e-05,1.565316353655980003e-05
9.032095136143630370e+05,3.395032268349309872e-03,6.374739144914319533e-02,2.678173692490289914e-01,1.033281608520310035e+00,1.597228637412279888e-05,1.560716513937290129e-05
9.180869470835929969e+05,3.157902053372660216e-03,6.373916704460499960e-02,2.679638160872769848e-01,1.044023272480719911e+00,1.505522925700419960e-05,1.469009961181629977e-05
9.330884956593420357e+05,3.345673634956300175e-03,6.373069833656549998e-02,2.677001102351619921e-01,1.035784979141320061e+00,1.601859878437429885e-05,1.565346531634889891e-05
9.482095136143630370e+05,3.395035922003920067e-03,6.374870135602719867e-02,2.678173692501309988e-01,1.034751167072820000e+00,1.597254974769190066e-05,1.560742084186710039e-05
9.630869470835929969e+05,3.157905157442039788e-03,6.374027991442370034e-02,2.679638160882180098e-01,1.045492991130720029e+00,1.505545301374500001e-05,1.469031685137060065e-05
9.780884956593420357e+05,3.345676268525589903e-03,6.373164252285029585e-02,2.677001102359600204e-01,1.037254829088440022e+00,1.601878862512889933e-05,1.565364962776110067e-05
9.932095136143630370e+05,3.395038153466469963e-03,6.374950137908040604e-02,2.678173692508170056e-01,1.036221123379609921e+00,1.597271060258120151e-05,1.560757701166260000e-05
1.008086947083589970e+06,3.157907053246319842e-03,6.374095959747659579e-02,2.679638160887889975e-01,1.046963030483859969e+00,1.505558967273490031e-05,1.469044953000149997e-05
1.023088495659340057e+06,3.345677876973270071e-03,6.373221918276650300e-02,2.677001102364450213e-01,1.038724933775599935e+00,1.601890456999730084e-05,1.565376219559460032e-05
1.038209513614360010e+06,3.395039516327749956e-03,6.374998999158619506e-02,2.678173692512290094e-01,1.037691278052419896e+00,1.597280884438840112e-05,1.560767239205799835e-05
1.053086947083590087e+06,3.157908211104979920e-03,6.374137471256430265e-02,2.679638160891409937e-01,1.048433221145310013e+00,1.505567313694359944e-05,1.469053056321390060e-05
1.068088495659339940e+06,3.345678859328609939e-03,6.373257137667509564e-02,2.677001102367180252e-01,1.040195149485469983e+00,1.601897538309579903e-05,1.565383094617549863e-05
1.083209513614360010e+06,3.395040348692290096e-03,6.375028841071060659e-02,2.678173692514440041e-01,1.039161509318750065e+00,1.597286884537840049e-05,1.560773064544630057e-05
1.098086947083590087e+06,3.157908918264820154e-03,6.374162824328420685e-02,2.679638160893220156e-01,1.049903459661009952e+00,1.505572411254469970e-05,1.469058005408859993e-05
1.113088495659339940e+06,3.345679459300690203e-03,6.373278647840970035e-02,2.677001102368909979e-01,1.041665388446280094e+00,1.601901863205680129e-05,1.565387293545810076e-05
1.128209513614360010e+06,3.395040857057509808e-03,6.375047066960300157e-02,2.678173692515949944e-01,1.040631742809619897e+00,1.597290549086490132e-05,1.560776622358860051e-05
1.143086947083590087e+06,3.157909350161389878e-03,6.374178308667269310e-02,2.679638160894520227e-01,1.051373682849970015e+00,1.505575524579269926e-05,1.469061028054299939e-05
1.158088495659339940e+06,3.345679825732399831e-03,6.373291785137119581e-02,2.677001102370020202e-01,1.043135597055159902e+00,1.601904504627450093e-05,1.565389858032960137e-05
1.173209513614360010e+06,3.395041167540540153e-03,6.375058198386300556e-02,2.678173692516899740e-01,1.042101933107909995e+00,1.597292787202370028e-05,1.560778795286889848e-05
1.188086947083590087e+06,3.157909613941369941e-03,6.374187765696770480e-02,2.679638160895320143e-01,1.052843852128080071e+00,1.505577426036269965e-05,1.469062874129060046e-05
1.203088495659339940e+06,3.345680049529879945e-03,6.373299808714889825e-02,2.677001102370690222e-01,1.044605742577709995e+00,1.601906117870619854e-05,1.565391424288460135e-05
1.218209513614360010e+06,3.395041357167470197e-03,6.375064996882830182e-02,2.678173692517469839e-01,1.043572052478630052e+00,1.597294154127239967e-05,1.560780122398420123e-05
1.233086947083590087e+06,3.157909775044469985e-03,6.374193541558929865e-02,2.679638160895809751e-01,1.054313943933600006e+00,1.505578587347390034e-05,1.469064001615580060e-05
1.248088495659339940e+06,3.345680186213719973e-03,6.373304709099229803e-02,2.677001102371109886e-01,1.046075805024939909e+00,1.601907103155690142e-05,1.565392380875909835e-05
1.263209513614360010e+06,3.395041472981709905e-03,6.375069149051219852e-02,2.678173692517820115e-01,1.045042083986170045e+00,1.597294988973909979e-05,1.560780932929169967e-05
1.278086947083590087e+06,3.157909873437870184e-03,6.374197069155379536e-02,2.679638160896110066e-01,1.055783943879740061e+00,1.505579296615869927e-05,1.469064690225760018e-05
1.293088495659339940e+06,3.345680269693139964e-03,6.373307701999329777e-02,2.677001102371360242e-01,1.047545772192060021e+00,1.601907704916629940e-05,1.565392965109830097e-05
1.308209513614360010e+06,3.395041543715060072e-03,6.375071684979889686e-02,2.678173692518039939e-01,1.046512017290599950e+00,1.597295498854880026e-05,1.560781427959240098e-05
1.323086947083590087e+06,3.157909933531460010e-03,6.374199223627979860e-02,2.679638160896289922e-01,1.057253843183239894e+00,1.505579729800200076e-05,1.469065110793070075e-05
1.338088495659339940e+06,3.345680320677989986e-03,6.373309529907179860e-02,2.677001102371520114e-01,1.049015636628519932e+00,1.601908072440919953e-05,1.565393321929530159e-05
1.353209513614360010e+06,3.395041586915289924e-03,6.375073233793339400e-02,2.678173692518169835e-01,1.047981846080300095e+00,1.597295810263680112e-05,1.560781730297870101e-05
1.368086947083590087e+06,3.157909970233489880e-03,6.374200539467869686e-02,2.679638160896399834e-01,1.058723636483209996e+00,1.505579994366680067e-05,1.469065367653730000e-05
1.383088495659339940e+06,3.345680351816929937e-03,6.373310646298289972e-02,2.677001102371610042e-01,1.050485393787339961e+00,1.601908296905670126e-05,1.565393539856479906e-05
1.398209513614360010e+06,3.395041613299770028e-03,6.375074179728100476e-02,2.678173692518249771e-01,1.049451566503919908e+00,1.597296000455989849e-05,1.560781914950599948e-05
1.413086947083590087e+06,3.157909992649189819e-03,6.374201343114499485e-02,2.679638160896469778e-01,1.060193320508969972e+00,1.505580155950129968e-05,1.469065524530870029e-05
1.428088495659339940e+06,3.345680370834940194e-03,6.373311328131969766e-02,2.677001102371669994e-01,1.051955040894950066e+00,1.601908433997059866e-05,1.565393672954920080e-05
1.443209513614360010e+06,3.395041629414010179e-03,6.375074757455910512e-02,2.678173692518299731e-01,1.050921176212729957e+00,1.597296116615560011e-05,1.560782027726890126e-05
1.458086947083590087e+06,3.157910006339519939e-03,6.374201833940110196e-02,2.679638160896509747e-01,1.061662893266430041e+00,1.505580254636920011e-05,1.469065620343280023e-05
1.473088495659339940e+06,3.345680382450180214e-03,6.373311744560559988e-02,2.677001102371699970e-01,1.053424576260860057e+00,1.601908517725380028e-05,1.565393754244550056e-05
1.488209513614360010e+06,3.395041639255779939e-03,6.375075110302029502e-02,2.678173692518320270e-01,1.052390673775710050e+00,1.597296187559799942e-05,1.560782096604790132e-05
1.503086947083590087e+06,3.157910014700880154e-03,6.374202133710869800e-02,2.679638160896529731e-01,1.063132353541160091e+00,1.505580314909670004e-05,1.469065678860520013e-05
1.518088495659339940e+06,3.345680389544140182e-03,6.373311998893499419e-02,2.677001102371729946e-01,1.054893998856069937e+00,1.601908568862270160e-05,1.565393803892010000e-05
1.533209513614360010e+06,3.395041645266599819e-03,6.375075325802090354e-02,2.678173692518340254e-01,1.053860058322330095e+00,1.597296230888850142e-05,1.560782138671819855e-05
1.548086947083590087e+06,3.157910019807550015e-03,6.374202316795279932e-02,2.679638160896550270e-01,1.064601700594919986e+00,1.505580351721139980e-05,1.469065714599799930e-05
1.563088495659339940e+06,3.345680393876789872e-03,6.373312154226830339e-02,2.677001102371739938e-01,1.056363308055580097e+00,1.601908600094030028e-05,1.565393834214110015e-05
1.578209513614360010e+06,3.395041648937720084e-03,6.375075457418330482e-02,2.678173692518360238e-01,1.055329329324399934e+00,1.597296257351990022e-05,1.560782164364189908e-05
1.593086947083590087e+06,3.157910022926450119e-03,6.374202428613709448e-02,2.679638160896560262e-01,1.066070933980300062e+00,1.505580374203660044e-05,1.469065736427499998e-05
1.608088495659339940e+06,3.345680396522920149e-03,6.373312249096360627e-02,2.677001102371749930e-01,1.057832503481169972e+00,1.601908619168760024e-05,1.565393852733259919e-05
1.623209513614360010e+06,3.395041651179819819e-03,6.375075537802689374e-02,2.678173692518360238e-01,1.056798486462769970e+00,1.597296273514290063e-05,1.560782180055739869e-05
1.638086947083590087e+06,3.157910024831300094e-03,6.374202496906590520e-02,2.679638160896570254e-01,1.067540053427509905e+00,1.505580387934830006e-05,1.469065749758729971e-05
1.653088495659339940e+06,3.345680398139070071e-03,6.373312307037730384e-02,2.677001102371749930e-01,1.059301584905270044e+00,1.601908630818620109e-05,1.565393864043810126e-05
1.668209513614360010e+06,3.395041652549200123e-03,6.375075586897280266e-02,2.678173692518370230e-01,1.058267529546000008e+00,1.597296283385390108e-05,1.560782189639339990e-05
1.683086947083590087e+06,3.157910025994689791e-03,6.374202538616359492e-02,2.679638160896570254e-01,1.069009058775240106e+00,1.505580396321109924e-05,1.469065757900749981e-05
1.698088495659339940e+06,3.345680399126089999e-03,6.373312342425330179e-02,2.677001102371759922e-01,1.060770552192370042e+00,1.601908637933739896e-05,1.565393870951690088e-05
1.713209513614360010e+06,3.395041653385529826e-03,6.375075616881720197e-02,2.678173692518370230e-01,1.059736458460639907e+00,1.597296289414139995e-05,1.560782195492490122e-05
1.728086947083590087e+06,3.157910026705229925e-03,6.374202564090510059e-02,2.679638160896570254e-01,1.070477949928430039e+00,1.505580401443010075e-05,1.469065762873470012e-05
1.743088495659339940e+06,3.345680399728950209e-03,6.373312364038219435e-02,2.677001102371759922e-01,1.062239405263180059e+00,1.601908642279300130e-05,1.565393875170690047e-05
1.758209513614360010e+06,3.395041653896339971e-03,6.375075635194639434e-02,2.678173692518370230e-01,1.061205273140839900e+00,1.597296293096189845e-05,1.560782199067299841e-05
1.773086947083590087e+06,3.157910027139190084e-03,6.374202579648789724e-02,2.679638160896570254e-01,1.071946726832490038e+00,1.505580404571199988e-05,1.469065765910550012e-05
1.788088495659339940e+06,3.345680400097110138e-03,6.373312377238260495e-02,2.677001102371759922e-01,1.063708144072730066e+00,1.601908644933330148e-05,1.565393877747410013e-05
1.803209513614360010e+06,3.395041654208290089e-03,6.375075646379230188e-02,2.678173692518370230e-01,1.062673973549870032e+00,1.597296295344990152e-05,1.560782201250600107e-05
1.818086947083590087e+06,3.157910027404229811e-03,6.374202589150980425e-02,2.679638160896580246e-01,1.073415389457559987e+00,1.505580406481740060e-05,1.469065767765440020e-05
1.833088495659339940e+06,3.345680400322000123e-03,6.373312385300160254e-02,2.677001102371759922e-01,1.065176768597029922e+00,1.601908646554289984e-05,1.565393879321159959e-05
1.848209513614360010e+06,3.395041654398839922e-03,6.375075653210199311e-02,2.678173692518370230e-01,1.064142559668759924e+00,1.597296296718450011e-05,1.560782202584060020e-05
1.863086947083590087e+06,3.157910027566099894e-03,6.374202594954439527e-02,2.679638160896580246e-01,1.074883937788839949e+00,1.505580407648599943e-05,1.469065768898309995e-05
1.878088495659339940e+06,3.345680400459319966e-03,6.373312390223949409e-02,2.677001102371759922e-01,1.066645278824879917e+00,1.601908647544269905e-05,1.565393880282300103e-05
1.893209513614360010e+06,3.395041654515189994e-03,6.375075657382189842e-02,2.678173692518370230e-01,1.065611031489370086e+00,1.597296297557279952e-05,1.560782203398450012e-05
1.908086947083590087e+06,3.157910027664960050e-03,6.374202598498880656e-02,2.679638160896580246e-01,1.076352371820779918e+00,1.505580408361259922e-05,1.469065769590210044e-05
1.923088495659339940e+06,3.345680400543209893e-03,6.373312393231139739e-02,2.677001102371759922e-01,1.068113674752910081e+00,1.601908648148910145e-05,1.565393880869340014e-05
1.938209513614360010e+06,3.395041654586269855e-03,6.375075659930229399e-02,2.678173692518370230e-01,1.067079389010219925e+00,1.597296298069600037e-05,1.560782203895850120e-05
1.953086947083590087e+06,3.157910027725350111e-03,6.374202600663639307e-02,2.679638160896580246e-01,1.077820691553430077e+00,1.505580408796510004e-05,1.469065770012790038e-05
1.968088495659339940e+06,3.345680400594419797e-03,6.373312395067770586e-02,2.677001102371759922e-01,1.069581956382529953e+00,1.601908648518179918e-05,1.565393881227850097e-05
1.983209513614360010e+06,3.395041654629660059e-03,6.375075661486440115e-02,2.678173692518370230e-01,1.068547632233840083e+00,1.597296298382489942e-05,1.560782204199630016e-05
1.998086947083590087e+06,3.157910027762219924e-03,6.374202601985770600e-02,2.679638160896580246e-01,1.079288896990310054e+00,1.505580409062339945e-05,1.469065770270879960e-05
2.013088495659339940e+06,3.345680400625729821e-03,6.373312396189499685e-02,2.677001102371759922e-01,1.071050123718040092e+00,1.601908648743729884e-05,1.565393881446830137e-05
2.028209513614360010e+06,3.395041654656190053e-03,6.375075662436900659e-02,2.678173692518370230e-01,1.070015761165270085e+00,1.597296298573599888e-05,1.560782204385169873e-05
2.043086947083590087e+06,3.157910027784750079e-03,6.374202602793249683e-02,2.679638160896580246e-01,1.080756988137010044e+00,1.505580409224690072e-05,1.469065770428499917e-05
2.058088495659339940e+06,3.345680400644820019e-03,6.373312396874590557e-02,2.677001102371759922e-01,1.072518176765570042e+00,1.601908648881469977e-05,1.565393881580549873e-05
2.073209513614360010e+06,3.395041654672369819e-03,6.375075663017379379e-02,2.678173692518370230e-01,1.071483775811020056e+00,1.597296298690309847e-05,1.560782204498479842e-05
2.088086947083590087e+06,3.157910027798499931e-03,6.374202603286430180e-02,2.679638160896580246e-01,1.082224965000420092e+00,1.505580409323850017e-05,1.469065770524769955e-05
2.103088495659340173e+06,3.345680400657240205e-03,6.373312397293059983e-02,2.677001102371889818e-01,1.073986115532260088e+00,1.601908648965699950e-05,1.565393881662340052e-05
2.118209513614359777e+06,3.395041654683089976e-03,6.375075663372220536e-02,2.678173692518959759e-01,1.072951676178460101e+00,1.597296298761680165e-05,1.560782204567780012e-05
2.133086947083590087e+06,3.157910027808010119e-03,6.374202603588190186e-02,2.679638160897350185e-01,1.083692827588089935e+00,1.505580409384670032e-05,1.469065770583820009e-05
2.148088495659340173e+06,3.345680400664589795e-03,6.373312397549339703e-02,2.677001102372559838e-01,1.075453940025949962e+00,1.601908649017219882e-05,1.565393881712349894e-05
2.163209513614359777e+06,3.395041654689160207e-03,6.375075663589389874e-02,2.678173692519180138e-01,1.074419462275749915e+00,1.597296298805350135e-05,1.560782204610180110e-05
2.178086947083590087e+06,3.157910027813199978e-03,6.374202603772689824e-02,2.679638160897400145e-01,1.085160575908389990e+00,1.505580409421780070e-05,1.469065770619850080e-05
2.193088495659340173e+06,3.345680400669060178e-03,6.373312397705879762e-02,2.677001102372609798e-01,1.076921650255020069e+00,1.601908649048689866e-05,1.565393881742910165e-05
2.208209513614359777e+06,3.395041654692820040e-03,6.375075663722060137e-02,2.678173692519230098e-01,1.075887134111199961e+00,1.597296298832020153e-05,1.560782204636060016e-05
2.223086947083590087e+06,3.157910027816339827e-03,6.374202603885380236e-02,2.679638160897390153e-01,1.086628209969660031e+00,1.505580409444440065e-05,1.469065770641850067e-05
2.238088495659340173e+06,3.345680400671699993e-03,6.373312397801469964e-02,2.677001102372589814e-01,1.078389246227930087e+00,1.601908649067930050e-05,1.565393881761580126e-05
2.253209513614359777e+06,3.395041654695069976e-03,6.375075663803039805e-02,2.678173692519190130e-01,1.077354691693390043e+00,1.597296298848300126e-05,1.560782204651870055e-05
2.268086947083590087e+06,3.157910027818320014e-03,6.374202603954209900e-02,2.679638160897440113e-01,1.088095729780500065e+00,1.505580409458280075e-05,1.469065770655289939e-05
2.283088495659340173e+06,3.345680400673279892e-03,6.373312397859880185e-02,2.677001102372609798e-01,1.079856727953300011e+00,1.601908649079649937e-05,1.565393881772970009e-05
2.298209513614359777e+06,3.395041654696390101e-03,6.375075663852529384e-02,2.678173692519200122e-01,1.078822135030969909e+00,1.597296298858230063e-05,1.560782204661509968e-05
2.313086947083590087e+06,3.157910027819389905e-03,6.374202603996240168e-02,2.679638160897400145e-01,1.089563135349649992e+00,1.505580409466709916e-05,1.469065770663470075e-05
2.328088495659340173e+06,3.345680400674279961e-03,6.373312397895540549e-02,2.677001102372589814e-01,1.081324095439899935e+00,1.601908649086810076e-05,1.565393881779920084e-05
2.343209513614359777e+06,3.395041654697359811e-03,6.375075663882780186e-02,2.678173692519250082e-01,1.080289464132720090e+00,1.597296298864330055e-05,1.560782204667439876e-05
2.358086947083590087e+06,3.157910027820099840e-03,6.374202604021950158e-02,2.679638160897420129e-01,1.091030426685879906e+00,1.505580409471880036e-05,1.469065770668489931e-05
2.373088495659340173e+06,3.345680400674890149e-03,6.373312397917339778e-02,2.677001102372569830e-01,1.082791348696519940e+00,1.601908649091229894e-05,1.565393881784210136e-05
2.388209513614359777e+06,3.395041654697780048e-03,6.375075663901219603e-02,2.678173692519200122e-01,1.081756679007469968e+00,1.597296298868029895e-05,1.560782204671029940e-05
2.403086947083590087e+06,3.157910027820609849e-03,6.374202604037600139e-02,2.679638160897400145e-01,1.092497603798030070e+00,1.505580409475039977e-05,1.469065770671559917e-05
2.418088495659340173e+06,3.345680400675270054e-03,6.373312397930649964e-02,2.677001102372629782e-01,1.084258487732010057e+00,1.601908649093869926e-05,1.565393881786769870e-05
2.433209513614359777e+06,3.395041654698070181e-03,6.375075663912499468e-02,2.678173692519210114e-01,1.083223779664070019e+00,1.597296298870299944e-05,1.560782204673229854e-05
2.448086947083590087e+06,3.157910027820799801e-03,6.374202604047179976e-02,2.679638160897390153e-01,1.093964666694950072e+00,1.505580409476960031e-05,1.469065770673420002e-05
2.463088495659340173e+06,3.345680400675519854e-03,6.373312397938750429e-02,2.677001102372579822e-01,1.085725512555230088e+00,1.601908649095530111e-05,1.565393881788390074e-05
2.478209513614359777e+06,3.395041654698379829e-03,6.375075663919370361e-02,2.678173692519210114e-01,1.084690766111360061e+00,1.597296298871690094e-05,1.560782204674589850e-05
2.493086947083590087e+06,3.157910027820980212e-03,6.374202604053040566e-02,2.679638160897440113e-01,1.095431615385499935e+00,1.505580409478139948e-05,1.469065770674569934e-05
2.508088495659340173e+06,3.345680400675590110e-03,6.373312397943729779e-02,2.677001102372579822e-01,1.087192423175040057e+00,1.601908649096520123e-05,1.565393881789340106e-05
2.523209513614359777e+06,3.395041654698480009e-03,6.375075663923579494e-02,2.678173692519190130e-01,1.086157638358230093e+00,1.597296298872539838e-05,1.560782204675410117e-05
2.538086947083590087e+06,3.157910027821119858e-03,6.374202604056600219e-02,2.679638160897400145e-01,1.096898449878570103e+00,1.505580409478859926e-05,1.469065770675269922e-05
2.553088495659340173e+06,3.345680400675780063e-03,6.373312397946760688e-02,2.677001102372609798e-01,1.088659219600309980e+00,1.601908649097120161e-05,1.565393881789929980e-05
2.568209513614359777e+06,3.395041654698519908e-03,6.375075663926159375e-02,2.678173692519230098e-01,1.087624396413559902e+00,1.597296298873050090e-05,1.560782204675900041e-05
2.583086947083590087e+06,3.157910027821180139e-03,6.374202604058780419e-02,2.679638160897390153e-01,1.098365170183029926e+00,1.505580409479300045e-05,1.469065770675700045e-05
2.598088495659340173e+06,3.345680400675800012e-03,6.373312397948589780e-02,2.677001102372589814e-01,1.090125901839950062e+00,1.601908649097510135e-05,1.565393881790299964e-05
2.613209513614359777e+06,3.395041654698549832e-03,6.375075663927690095e-02,2.678173692519190130e-01,1.089091040286239931e+00,1.597296298873360104e-05,1.560782204676210055e-05
2.628086947083590087e+06,3.157910027821279886e-03,6.374202604060100197e-02,2.679638160897440113e-01,1.099831776307760078e+00,1.505580409479570079e-05,1.469065770675960084e-05
2.643088495659340173e+06,3.345680400675790037e-03,6.373312397949719432e-02,2.677001102372609798e-01,1.091592469902830098e+00,1.601908649097719860e-05,1.565393881790510028e-05
2.658209513614359777e+06,3.395041654698509933e-03,6.375075663928639336e-02,2.678173692519200122e-01,1.090557569985139974e+00,1.597296298873529850e-05,1.560782204676369975e-05
2.673086947083590087e+06,3.157910027821200089e-03,6.374202604060889843e-02,2.679638160897400145e-01,1.101298268261670099e+00,1.505580409479710008e-05,1.469065770676090019e-05
2.688088495659340173e+06,3.345680400675809987e-03,6.373312397950389729e-02,2.677001102372589814e-01,1.093058923797830095e+00,1.601908649097840139e-05,1.565393881790629968e-05
2.703209513614359777e+06,3.395041654698650012e-03,6.375075663929240244e-02,2.678173692519250082e-01,1.092023985519130047e+00,1.597296298873670118e-05,1.560782204676509905e-05
2.718086947083590087e+06,3.157910027821200089e-03,6.374202604061400546e-02,2.679638160897420129e-01,1.102764646053610020e+00,1.505580409479809958e-05,1.469065770676189969e-05
2.733088495659340173e+06,3.345680400675819961e-03,6.373312397950800512e-02,2.677001102372569830e-01,1.094525263533840054e+00,1.601908649097960079e-05,1.565393881790740082e-05
2.748209513614359777e+06,3.395041654698570215e-03,6.375075663929559433e-02,2.678173692519200122e-01,1.093490286897139896e+00,1.597296298873730088e-05,1.560782204676569875e-05
2.763086947083590087e+06,3.157910027821279886e-03,6.374202604061679489e-02,2.679638160897400145e-01,1.104230909692490048e+00,1.505580409479879923e-05,1.469065770676259934e-05
2.778088495659340173e+06,3.345680400675839911e-03,6.373312397951079455e-02,2.677001102372629782e-01,1.095991489119739981e+00,1.601908649097980069e-05,1.565393881790760072e-05
2.793209513614359777e+06,3.395041654698559806e-03,6.375075663929789804e-02,2.678173692519210114e-01,1.094956474128019996e+00,1.597296298873770068e-05,1.560782204676609854e-05
2.808086947083590087e+06,3.157910027821210063e-03,6.374202604061869615e-02,2.679638160897390153e-01,1.105697059187199960e+00,1.505580409479910078e-05,1.469065770676289919e-05
2.823088495659340173e+06,3.345680400675859860e-03,6.373312397951209907e-02,2.677001102372579822e-01,1.097457600564430091e+00,1.601908649098040039e-05,1.565393881790820042e-05
2.838209513614359777e+06,3.395041654698679936e-03,6.375075663929910541e-02,2.678173692519210114e-01,1.096422547220669896e+00,1.597296298873810048e-05,1.560782204676640009e-05
2.853086947083590087e+06,3.157910027821230012e-03,6.374202604061990352e-02,2.679638160897440113e-01,1.107163094546600002e+00,1.505580409479940063e-05,1.469065770676310078e-05
2.868088495659340173e+06,3.345680400675800012e-03,6.373312397951319541e-02,2.677001102372579822e-01,1.098923597876789948e+00,1.601908649098040039e-05,1.565393881790820042e-05
2.883209513614359777e+06,3.395041654698659987e-03,6.375075663929999359e-02,2.678173692519190130e-01,1.097888506183980040e+00,1.597296298873839864e-05,1.560782204676670163e-05
2.898086947083590087e+06,3.157910027821269911e-03,6.374202604062059740e-02,2.679638160897400145e-01,1.108629015779599936e+00,1.505580409479960053e-05,1.469065770676340063e-05
2.913088495659340173e+06,3.345680400675910167e-03,6.373312397951390318e-02,2.677001102372609798e-01,1.100389481065690012e+00,1.601908649098049864e-05,1.565393881790829868e-05
2.928209513614359777e+06,3.395041654698620088e-03,6.375075663930079850e-02,2.678173692519230098e-01,1.099354351026819998e+00,1.597296298873839864e-05,1.560782204676670163e-05
2.943086947083590087e+06,3.157910027821269911e-03,6.374202604062109701e-02,2.679638160897390153e-01,1.110094822895079991e+00,1.505580409479970048e-05,1.469065770676350058e-05
2.958088495659340173e+06,3.345680400675879809e-03,6.373312397951409747e-02,2.677001102372589814e-01,1.101855250140040043e+00,1.601908649098069854e-05,1.565393881790849858e-05
2.973209513614359777e+06,3.395041654698610113e-03,6.375075663930089565e-02,2.678173692519190130e-01,1.100820081758089986e+00,1.597296298873839864e-05,1.560782204676670163e-05
2.988086947083590087e+06,3.157910027821330193e-03,6.374202604062149946e-02,2.679638160897440113e-01,1.111560515901899970e+00,1.505580409479980043e-05,1.469065770676360053e-05
3.003088495659340173e+06,3.345680400675839911e-03,6.373312397951459707e-02,2.677001102372609798e-01,1.103320905108700067e+00,1.601908649098060029e-05,1.565393881790840032e-05
3.018209513614359777e+06,3.395041654698549832e-03,6.375075663930110381e-02,2.678173692519200122e-01,1.102285698386660018e+00,1.597296298873830038e-05,1.560782204676659999e-05
3.033086947083590087e+06,3.157910027821230012e-03,6.374202604062140232e-02,2.679638160897400145e-01,1.113026094808980071e+00,1.505580409479960053e-05,1.469065770676330068e-05
3.048088495659340173e+06,3.345680400675839911e-03,6.373312397951440278e-02,2.677001102372589814e-01,1.104786445980570075e+00,1.601908649098049864e-05,1.565393881790829868e-05
3.063209513614359777e+06,3.395041654698679936e-03,6.375075663930139525e-02,2.678173692519250082e-01,1.103751200921400111e+00,1.597296298873850028e-05,1.560782204676679989e-05
3.078086947083590087e+06,3.157910027821220038e-03,6.374202604062169375e-02,2.679638160897420129e-01,1.114491559625170103e+00,1.505580409479970048e-05,1.469065770676340063e-05
3.093088495659340173e+06,3.345680400675839911e-03,6.373312397951449992e-02,2.677001102372569830e-01,1.106251872764520083e+00,1.601908649098089844e-05,1.565393881790869848e-05
3.108209513614359777e+06,3.395041654698580189e-03,6.375075663930110381e-02,2.678173692519200122e-01,1.105216589371230018e+00,1.597296298873839864e-05,1.560782204676670163e-05
3.123086947083590087e+06,3.157910027821289860e-03,6.374202604062149946e-02,2.679638160897400145e-01,1.115956910359370058e+00,1.505580409479980043e-05,1.469065770676360053e-05
3.138088495659340173e+06,3.345680400675849885e-03,6.373312397951480524e-02,2.677001102372629782e-01,1.107717185469430099e+00,1.601908649098060029e-05,1.565393881790840032e-05
3.153209513614359777e+06,3.395041654698570215e-03,6.375075663930139525e-02,2.678173692519210114e-01,1.106681863744999994e+00,1.597296298873839864e-05,1.560782204676670163e-05
3.168086947083590087e+06,3.157910027821210063e-03,6.374202604062159661e-02,2.679638160897390153e-01,1.117422147020459944e+00,1.505580409479970048e-05,1.469065770676340063e-05
3.183088495659340173e+06,3.345680400675869835e-03,6.373312397951459707e-02,2.677001102372579822e-01,1.109182384104199892e+00,1.601908649098089844e-05,1.565393881790869848e-05
3.198209513614359777e+06,3.395041654698679936e-03,6.375075663930129810e-02,2.678173692519210114e-01,1.108147024051600038e+00,1.597296298873859854e-05,1.560782204676690153e-05
3.213086947083590087e+06,3.157910027821230012e-03,6.374202604062180477e-02,2.679638160897440113e-01,1.118887269617300007e+00,1.505580409479980043e-05,1.469065770676350058e-05
3.228088495659340173e+06,3.345680400675800012e-03,6.373312397951469421e-02,2.677001102372579822e-01,1.110647468677689931e+00,1.601908649098069854e-05,1.565393881790849858e-05
3.243209513614359777e+06,3.395041654698659987e-03,6.375075663930129810e-02,2.678173692519190130e-01,1.109612070299919928e+00,1.597296298873859854e-05,1.560782204676690153e-05
3.258086947083590087e+06,3.157910027821269911e-03,6.374202604062159661e-02,2.679638160897400145e-01,1.120352278158800008e+00,1.505580409479980043e-05,1.469065770676360053e-05
3.273088495659340173e+06,3.345680400675910167e-03,6.373312397951469421e-02,2.677001102372609798e-01,1.112112439198770009e+00,1.601908649098069854e-05,1.565393881790849858e-05
